"account_id","notify_text","notify_relationship_status","notify_new_photo","notify_instagram","notify_remote","notify_feeling","last_instagram_notified","last_swipe_notified","remote_notification","powerlike_gift","notify_location","remote_notifications_sent","notify_birthday","birthday_notifications_sent","notify_market","notify_shoutout","xmas_newsletter_sent"
2986628,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3287204,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
2965610,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2420901,t,f,f,t,t,f,"","",,,t,"{10,13,20,21}",t,"",t,t,
478894,t,t,t,t,t,t,"","2016-01-30 20:52:37",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
3162666,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3027717,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3047628,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2924984,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
158578,t,t,t,t,t,t,"","2016-01-31 14:06:55",,,t,"{10,13}",t,"",t,t,
2835049,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3063868,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
2946168,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
131685,t,t,t,t,t,t,"","2016-02-01 10:38:46",,,t,"{10,13}",t,"",t,t,
3124848,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2909404,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2999168,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2973348,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
578950,t,t,t,t,f,t,"","2015-12-02 11:05:53",,,t,"{10}",t,"",t,t,
3153293,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3196123,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3056744,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3341951,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3034596,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3372914,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2904074,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2016}",t,t,
3284333,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
578259,t,f,t,f,t,f,"","2016-02-01 01:59:28",,,f,"{10,13,20,21}",t,"",t,f,
3390286,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2501299,t,f,f,f,f,f,"","",,,t,"{10,13,20,21}",f,"",t,t,
2442935,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
281125,t,t,t,t,t,t,"","2015-07-16 00:10:44",,,t,"{10,13,20,21}",t,"",t,t,
2131080,t,f,f,f,t,t,"","",,t,t,"{10,13,18,20,21}",t,"",t,t,
3332571,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2673347,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2017}",t,t,
908219,t,t,t,t,t,t,"","",,t,t,"{10}",t,"{2017}",t,t,
3085312,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
669676,t,t,t,f,t,t,"","2016-02-01 04:17:00",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
709811,t,t,t,t,t,t,"","2016-02-01 00:51:42",,t,t,"{10,13,18,20,21}",t,"{2017}",t,t,
3147612,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2715794,t,t,t,t,t,t,"","",,,t,"{13,18,20,21}",t,"{2017}",t,t,
3244095,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2336196,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2016}",t,t,
3083543,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2009907,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
2709846,t,t,t,t,t,t,"","",,,t,"{13,16,17,18,20,21}",t,"{2017}",t,t,
3060630,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2915900,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
826934,t,t,t,t,t,t,"","",,t,t,"",t,"{2017}",t,t,
3043622,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2611321,t,t,t,t,t,t,"","",,,t,"{10,13,16,17,18,20,21}",t,"",t,t,
1006867,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
3075385,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
504281,f,f,f,f,f,f,"","2015-11-27 01:08:30",,,t,"{10}",t,"{2017}",t,t,t
3065838,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2572614,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
102939,t,t,t,t,t,t,"","2016-02-01 04:50:22",,,t,"{10,13,20,21}",t,"{2017}",t,t,t
631504,t,f,f,f,f,f,"","2016-01-31 22:32:57",,t,t,"{10,13,20,21}",t,"",t,t,
339613,t,t,t,t,t,t,"2016-11-01 22:36:40.441337","2016-02-01 02:49:14",,,t,"{10,13,20,21}",t,"",t,t,
332357,t,t,t,t,t,t,"","2016-01-31 13:58:35",,,t,"",t,"{2016}",t,t,
3112069,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2219158,t,t,t,t,t,t,"","",t,t,t,"{13,20,21}",t,"",t,t,
3217670,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3151315,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
144879,t,t,t,t,t,t,"2016-11-01 18:28:58.858611","2016-02-01 01:07:34",,,t,"{10,13,20,21}",t,"{2017}",t,t,
2340643,t,t,t,t,t,t,"","",,t,t,"{10,13,16,17,18,20,21}",t,"{2016}",t,t,t
498880,t,t,f,t,t,t,"2016-11-01 16:21:34.317192","2016-01-31 20:47:10",,,t,"{10,13,20,21}",t,"{2016}",t,t,t
3137667,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,t
3038839,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3015712,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3042918,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2923706,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2016}",t,t,t
2361845,f,t,t,t,t,t,"","",t,,t,"{13,18,20,21}",t,"{2017}",t,t,t
2960907,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
2658007,t,t,t,t,t,t,"","",,,t,"{13}",t,"{2017}",t,t,t
3017971,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3255255,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
743429,t,t,t,t,t,t,"","2016-02-01 06:52:18",,t,t,"{10,13,20,21}",t,"{2016}",t,t,
2373777,t,t,t,t,t,t,"","",t,,t,"{13,20,21}",t,"",t,t,t
2210722,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
3049350,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3305388,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3305715,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2920951,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2954336,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"{2017}",t,t,
2896248,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2477885,f,f,f,f,f,f,"","",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3064120,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2920069,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3141625,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3080093,t,t,t,t,t,t,"","",,,t,"{17}",t,"",t,t,
3259867,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2340336,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
3014672,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3277787,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
601694,t,t,t,t,t,t,"","2016-01-31 14:01:41",,,t,"{10,11,12,13,14,15,20,21}",t,"",t,t,
3102515,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2914068,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
3016484,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3001999,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3084519,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3133879,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2920786,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3304670,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3336764,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2686199,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2017}",t,t,
172525,t,t,t,t,t,t,"","2016-02-01 00:17:26",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3138884,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2874007,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3374592,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2402871,t,t,t,t,t,t,"2016-11-01 17:53:45.630273","",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,
3256150,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2616625,t,t,t,t,t,t,"","",,,t,"{10}",t,"",t,t,
185034,t,t,t,t,t,t,"","2016-02-01 06:04:19",,,t,"{10,13,20,21}",t,"",t,t,
3378060,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3224326,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3284951,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2211582,t,t,t,t,t,t,"","",,t,t,"{13,20,21}",t,"",t,t,
2697081,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
3082184,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3019287,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3291911,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,t
3238674,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3347161,t,t,t,t,t,t,"","",,t,t,"{18,21}",t,"",t,t,t
3317679,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2801537,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2425546,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3021602,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2799925,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
303605,t,t,t,t,t,t,"","2016-02-01 05:42:38",,,t,"{10,13,20,21}",t,"",t,t,
2998412,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
285565,t,f,f,f,f,t,"","2016-02-01 09:49:25",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3352090,t,t,t,t,t,t,"","",,t,t,"{21}",t,"",t,t,
2598574,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
3343101,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
1036355,t,t,t,t,t,t,"","",,t,t,"{10,13,18,20,21}",t,"{2017}",t,t,
2652469,t,t,t,t,t,t,"","",,,t,"{13}",t,"{2016}",t,t,
2888962,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,t
2745010,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
3005267,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2137676,t,t,t,t,t,t,"","",,t,t,"{10,13,18,20,21}",t,"",t,t,
2857889,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3247729,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
330583,t,t,t,t,t,t,"","2016-01-31 18:14:07",,,t,"{10,11,12,13,14,15,20,21}",t,"",t,t,
3142856,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3106836,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
3070891,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3084479,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2982965,f,f,f,f,f,f,"","",,,f,"",f,"{2017}",f,f,
2942578,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
446338,t,t,t,t,t,t,"","2016-02-01 05:54:38",,,t,"{20,21}",t,"{2017}",t,t,
2739740,t,t,t,t,t,t,"","",,,t,"{13,15,16,17,18,20,21}",t,"{2016}",t,t,
2860387,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
2439820,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
732134,t,t,t,t,t,t,"","2016-02-01 04:30:08",,t,t,"{10,13,20,21}",t,"",t,t,
3309218,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3288716,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2993227,t,f,f,f,f,f,"","",,,f,"{18,20,21}",f,"{2017}",f,t,
3366599,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
2830752,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3360873,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2985537,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
140692,t,t,t,t,t,t,"","2016-02-01 04:40:13",,,t,"{10,13,20,21}",t,"",t,t,
2353148,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3107572,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
352908,f,f,f,f,f,f,"","2016-02-01 01:59:39",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3043141,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2394366,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"{2017}",t,t,
830600,t,t,t,t,t,t,"","2016-02-01 03:21:40",,t,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
152263,t,t,t,t,f,t,"","2016-02-01 01:33:55",,,t,"{10,13,20,21}",t,"{2017}",f,t,t
3080151,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
938781,t,t,t,f,f,t,"","",,t,t,"{10}",t,"",t,t,
3352006,t,t,t,t,t,t,"","",,t,t,"{21}",t,"",t,t,
737519,t,t,t,t,t,t,"","2016-02-01 04:22:02",,t,t,"{10,13,18,20,21}",t,"{2017}",t,t,
1016902,f,t,f,f,f,f,"","",,t,t,"{10,13,20,21}",t,"",t,t,
3297916,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
2957235,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3363981,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2924575,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3356553,t,t,t,t,t,t,"","",,t,t,"{21}",t,"",t,t,t
440038,t,f,f,f,f,f,"","2016-02-01 01:27:51",,,f,"{10,13,20,21}",f,"",f,f,t
1017059,t,t,t,t,t,t,"","",,t,t,"{10,13}",t,"{2017}",t,t,
2613640,t,t,t,t,t,t,"2016-11-01 13:10:00.229375","",,,t,"{10,13}",t,"{2017}",t,t,
3338190,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
3181112,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3230980,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
2406046,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"",t,t,
3303307,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2750857,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
3330424,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
106356,t,t,t,t,t,t,"","2016-02-01 01:07:51",,,t,"{10,18}",t,"{2016}",t,t,
2564609,t,t,t,t,t,t,"","",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,t
531213,t,f,f,f,f,t,"","2016-02-01 03:14:42",,,t,"{10,13,18,20,21}",t,"",t,t,
343156,f,f,f,f,f,f,"","2016-02-01 07:41:31",,,t,"{13,18,20,21}",t,"",t,t,
343592,t,t,t,t,t,t,"","2016-02-01 10:02:04",,,t,"{10,13,20,21}",t,"{2017}",t,t,
2130937,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
2773504,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
131839,t,f,t,t,f,f,"","2016-02-01 03:20:05",,,t,"{10,13,20,21}",f,"{2016}",f,t,
3126396,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
3210949,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
127655,t,t,t,t,t,t,"","2016-02-01 07:38:36",,,t,"{10,13,15,20,21}",t,"{2017}",t,t,
3293242,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
785660,f,f,f,f,f,t,"","2016-02-01 06:05:08",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
3365332,t,t,t,t,t,t,"","",,,t,"{18}",t,"",t,t,
213458,t,t,t,t,t,t,"","2016-02-01 08:05:46",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3207315,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2926820,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
1001133,t,t,t,t,t,t,"","",,t,t,"",t,"{2017}",t,t,
3327800,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2839815,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
3060825,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3179782,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3031083,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
898586,t,t,t,t,t,t,"","2016-01-31 17:14:51",,t,t,"{10,13,18,20,21}",t,"",t,t,t
2983600,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
362796,t,t,t,t,t,t,"","2016-02-01 00:04:23",,,t,"{10,13,16,17,18}",t,"",t,t,
167627,t,t,t,t,t,t,"","2016-02-01 07:44:40",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3173065,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2452461,t,t,t,t,t,t,"","",,,t,"{10,13,20}",t,"",t,t,
3222625,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3355854,t,t,t,t,t,t,"","",,t,t,"{21}",t,"",t,t,
3250302,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
356417,t,t,t,t,t,t,"2016-11-01 16:34:46.444396","2016-01-30 18:18:10",,,t,"{10,13,20,21}",t,"",t,t,
2547723,t,t,t,t,t,t,"","",,,t,"{10,13,20,21}",t,"{2017}",t,t,t
136610,t,t,t,t,t,t,"","2016-02-01 09:49:49",,,t,"{10,13,20,21}",t,"",t,t,
2724764,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
555979,t,t,t,t,t,t,"","2016-01-30 18:32:55",,,t,"{13,20,21}",t,"{2017}",t,t,
2920654,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2016}",t,t,
3245535,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
541153,t,t,t,t,t,t,"","2016-02-01 07:27:28",,,t,"{10,13,20,21}",t,"",t,t,
2973064,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
143106,t,t,t,t,t,t,"","2016-02-01 08:04:14",,,t,"{10,13,20,21}",t,"{2017}",t,t,
504647,f,f,f,f,f,t,"","2016-02-01 03:54:32",,,t,"{10,13,20,21}",t,"{2017}",t,t,
3166922,t,t,t,t,f,t,"","",,,t,"{20,21}",t,"",t,f,
2533450,t,f,f,f,f,t,"","",,,t,"{10}",t,"",t,t,
3296414,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2936673,t,t,t,t,t,t,"","",,,t,"{16,17,18,20,21}",t,"",t,t,
3076663,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3349258,t,t,t,t,t,t,"","",,t,t,"",t,"",t,t,
628606,t,t,t,t,t,t,"","2016-02-01 07:41:15",,t,t,"{10,13,20,21}",t,"",t,t,
3137130,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
217954,f,f,f,f,f,f,"","2016-02-01 05:01:55",,,f,"{10,13,20,21}",f,"",f,t,t
3226919,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
1025799,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
2971977,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2098589,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,t
3276910,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2927583,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,t
434172,t,t,t,t,t,t,"","2016-02-01 04:26:25",,,t,"{10,13,20,21}",t,"",t,t,t
3165563,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3304468,t,t,t,f,t,t,"","",,,t,"{18,21}",f,"",t,t,
3378362,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
340255,t,f,f,f,f,f,"","2016-02-01 08:52:59",,,t,"{10,13,16,17,18,20,21}",t,"{2016}",t,t,t
3134021,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3177382,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
2767664,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3148480,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2970070,t,f,f,f,f,f,"","",,,f,"{20,21}",f,"",f,f,
3105641,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
255444,t,t,t,t,t,t,"","2016-02-01 07:13:08",,,t,"{10,13,20,21}",t,"",t,t,
1020072,t,t,t,t,t,t,"","",,t,t,"{10,13,16,17,18,20,21}",t,"",t,t,t
2719181,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"",t,t,
2941954,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2419653,t,f,t,f,f,t,"","",,,f,"{10,13,20,21}",f,"",f,f,
3390982,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2943719,t,t,t,t,t,t,"","",,,t,"",t,"{2017}",t,t,
3268966,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3140812,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
2905113,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
2910815,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,t
3298687,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2734244,t,t,t,t,t,t,"","",,,t,"{13,20,21}",t,"{2016}",t,t,
3245457,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
2482928,t,t,t,t,t,t,"","",,,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
805672,t,t,t,t,t,t,"","2016-02-01 01:48:04",,t,t,"{10,13,18,20,21}",t,"",t,t,
3388570,t,f,f,f,f,f,"","",,,t,"",f,"",f,f,
2883325,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2016}",t,t,
3254854,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3285009,t,t,t,t,t,t,"","",,,t,"{21}",t,"",t,t,
2908634,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3389742,f,f,f,f,f,f,"","",,,f,"",f,"",f,f,
2138470,f,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
606952,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"",t,t,
814641,t,t,t,t,t,t,"","2016-01-15 22:49:33",,t,t,"{10,13,16,17,18,20,21}",t,"{2017}",t,t,
2914677,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2251411,t,t,t,t,t,t,"","",,t,t,"{10,13}",t,"{2017}",t,t,
3319033,t,t,t,t,t,t,"","",,,t,"{18,21}",t,"",t,t,
3362246,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3060439,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,
3056846,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3080526,t,t,t,t,t,t,"","",,,t,"{17}",t,"",t,t,
2343325,t,t,t,t,t,t,"","",,t,t,"{18,20,21}",t,"",t,t,
709391,t,t,t,t,t,t,"","2016-02-01 04:15:46",,t,t,"{10,13,20,21}",t,"{2017}",t,t,
3010961,t,t,t,t,t,t,"","",,,t,"{18,20,21}",t,"{2017}",t,t,t
3014736,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"",t,t,
3057741,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2848380,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3072364,t,t,t,t,t,t,"","",,,t,"{17,18,20,21}",t,"",t,t,
801918,t,t,t,t,t,t,"","2016-02-01 06:52:35",,t,t,"{10,13}",t,"{2016}",t,t,
395499,t,t,t,t,t,t,"","2016-01-31 20:10:56",,,t,"{10,13,20,21}",t,"",t,t,
3372851,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
2987607,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2964049,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2452890,t,t,t,t,t,t,"","",,,t,"{10,13}",t,"",t,t,
2961458,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
3203072,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3142012,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
3094443,f,f,f,f,f,f,"","",,,f,"{20,21}",f,"",f,f,t
3014920,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
437292,t,t,t,t,t,t,"2016-11-01 14:39:03.973618","2016-02-01 06:53:51",,,t,"{10,13,20,21}",t,"",t,t,
3086645,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
107961,t,t,t,t,t,t,"","2016-01-31 23:45:19",,,t,"{10,13,18,20,21}",t,"{2017}",t,t,
3048266,t,f,f,f,t,f,"","",,,f,"{20,21}",f,"",f,f,
3126293,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
2057155,t,t,t,t,t,t,"","",,t,t,"{10,13,20,21}",t,"",t,t,
2966187,t,t,t,t,t,t,"","",,,t,"{20,21}",t,"{2017}",t,t,
744161,t,t,t,t,t,t,"","2016-02-01 03:14:42",,t,t,"{10,13,20,21}",t,"",t,t,
3132783,t,t,t,t,t,t,"","",,,t,"",t,"",t,t,
